Causa de muerte,Sexo,Comunidades y Ciudades Autónomas,Edad,Periodo,Total
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 40 a 44 años,1989,3
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 40 a 44 años,1988,10
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 40 a 44 años,1987,3
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 40 a 44 años,1986,4
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 40 a 44 años,1985,2
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 40 a 44 años,1984,2
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 40 a 44 años,1983,3
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 40 a 44 años,1982,0
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 40 a 44 años,1981,3
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 40 a 44 años,1980,5
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2023,11
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2022,11
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2021,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2020,17
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2019,16
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2018,11
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2017,8
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2016,16
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2015,14
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2014,10
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2013,9
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2012,19
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2011,10
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2010,17
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2009,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2008,13
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2007,10
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2006,9
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2005,15
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2004,6
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2003,15
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2002,8
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2001,7
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,2000,6
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1999,8
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1998,11
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1997,10
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1996,4
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1995,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1994,8
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1993,6
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1992,10
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1991,9
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1990,9
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1989,4
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1988,7
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1987,8
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1986,5
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1985,13
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1984,8
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1983,7
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1982,5
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1981,7
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 45 a 49 años,1980,5
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2023,15
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2022,19
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2021,20
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2020,21
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2019,20
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2018,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2017,16
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2016,27
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2015,20
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2014,17
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2013,19
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2012,11
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2011,6
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2010,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2009,11
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2008,21
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2007,11
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2006,13
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2005,17
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2004,7
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2003,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2002,8
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2001,7
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,2000,5
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1999,8
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1998,13
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1997,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1996,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1995,16
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1994,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1993,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1992,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1991,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1990,10
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1989,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1988,13
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1987,8
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1986,6
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1985,16
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1984,7
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1983,9
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1982,4
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1981,4
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 50 a 54 años,1980,8
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2023,37
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2022,28
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2021,36
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2020,25
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2019,24
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2018,34
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2017,17
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2016,16
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2015,23
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2014,32
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2013,28
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2012,24
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2011,27
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2010,22
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2009,29
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2008,26
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2007,24
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2006,19
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2005,27
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2004,16
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2003,25
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2002,20
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2001,22
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,2000,17
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1999,19
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1998,17
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1997,13
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1996,10
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1995,16
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1994,14
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1993,15
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1992,18
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1991,14
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1990,25
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1989,8
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1988,13
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1987,12
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1986,14
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1985,7
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1984,18
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1983,9
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1982,20
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1981,11
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 55 a 59 años,1980,9
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2023,34
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2022,62
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2021,53
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2020,59
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2019,45
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2018,57
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2017,42
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2016,42
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2015,30
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2014,32
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2013,38
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2012,34
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2011,32
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2010,32
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2009,37
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2008,34
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2007,34
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2006,31
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2005,39
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2004,24
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2003,22
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2002,14
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2001,18
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,2000,19
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1999,32
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1998,14
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1997,31
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1996,16
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1995,31
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1994,27
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1993,24
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1992,27
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1991,23
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1990,29
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1989,27
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1988,21
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1987,22
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1986,13
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1985,25
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1984,22
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1983,31
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1982,21
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1981,20
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 60 a 64 años,1980,11
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2023,70
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2022,60
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2021,62
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2020,78
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2019,71
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2018,91
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2017,57
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2016,62
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2015,79
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2014,59
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2013,57
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2012,61
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2011,57
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2010,51
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2009,46
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2008,48
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2007,45
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2006,47
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2005,54
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2004,49
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2003,50
050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Mujeres,09 Cataluña,De 65 a 69 años,2002,54
