index;Sexo;Comunidades y Ciudades Autónomas;Periodo;Edad;Total
23694;Mujeres;12 Galicia;2009;De 85 a 89 años;100888.0
23695;Mujeres;12 Galicia;2009;De 90 a 94 años;16718.0
23696;Mujeres;12 Galicia;2009;Menos de 1 año;10975.0
23697;Mujeres;12 Galicia;2009;Todas las edades;1432839.0
23698;Mujeres;12 Galicia;2010;95 y más años;5551.0
23699;Mujeres;12 Galicia;2010;De 1 a 14 años;146836.0
23700;Mujeres;12 Galicia;2010;De 15 a 29 años;208619.0
23701;Mujeres;12 Galicia;2010;De 30 a 39 años;221242.0
23702;Mujeres;12 Galicia;2010;De 40 a 44 años;107420.0
23703;Mujeres;12 Galicia;2010;De 45 a 49 años;101847.0
23704;Mujeres;12 Galicia;2010;De 50 a 54 años;98333.0
23705;Mujeres;12 Galicia;2010;De 55 a 59 años;87796.0
23706;Mujeres;12 Galicia;2010;De 60 a 64 años;87752.0
23707;Mujeres;12 Galicia;2010;De 65 a 69 años;81801.0
23708;Mujeres;12 Galicia;2010;De 70 a 74 años;72191.0
23709;Mujeres;12 Galicia;2010;De 75 a 79 años;81954.0
23710;Mujeres;12 Galicia;2010;De 80 a 84 años;62782.0
23711;Mujeres;12 Galicia;2010;De 85 a 89 años;103727.0
23712;Mujeres;12 Galicia;2010;De 90 a 94 años;17698.0
23713;Mujeres;12 Galicia;2010;Menos de 1 año;10537.0
23714;Mujeres;12 Galicia;2010;Todas las edades;1432604.0
23715;Mujeres;12 Galicia;2011;95 y más años;5916.0
23716;Mujeres;12 Galicia;2011;De 1 a 14 años;147937.0
23717;Mujeres;12 Galicia;2011;De 15 a 29 años;200018.0
23718;Mujeres;12 Galicia;2011;De 30 a 39 años;218879.0
23719;Mujeres;12 Galicia;2011;De 40 a 44 años;107985.0
23720;Mujeres;12 Galicia;2011;De 45 a 49 años;102861.0
23721;Mujeres;12 Galicia;2011;De 50 a 54 años;99625.0
23722;Mujeres;12 Galicia;2011;De 55 a 59 años;90041.0
23723;Mujeres;12 Galicia;2011;De 60 a 64 años;86416.0
23724;Mujeres;12 Galicia;2011;De 65 a 69 años;84975.0
23725;Mujeres;12 Galicia;2011;De 70 a 74 años;68741.0
23726;Mujeres;12 Galicia;2011;De 75 a 79 años;82977.0
23727;Mujeres;12 Galicia;2011;De 80 a 84 años;64449.0
23728;Mujeres;12 Galicia;2011;De 85 a 89 años;107306.0
23729;Mujeres;12 Galicia;2011;De 90 a 94 años;18391.0
23730;Mujeres;12 Galicia;2011;Menos de 1 año;10354.0
23731;Mujeres;12 Galicia;2011;Todas las edades;1431060.0
23732;Mujeres;12 Galicia;2012;95 y más años;6013.0
23733;Mujeres;12 Galicia;2012;De 1 a 14 años;148584.0
23734;Mujeres;12 Galicia;2012;De 15 a 29 años;191923.0
23735;Mujeres;12 Galicia;2012;De 30 a 39 años;214301.0
23736;Mujeres;12 Galicia;2012;De 40 a 44 años;108411.0
23737;Mujeres;12 Galicia;2012;De 45 a 49 años;104166.0
23738;Mujeres;12 Galicia;2012;De 50 a 54 años;100136.0
23739;Mujeres;12 Galicia;2012;De 55 a 59 años;91453.0
23740;Mujeres;12 Galicia;2012;De 60 a 64 años;87426.0
23741;Mujeres;12 Galicia;2012;De 65 a 69 años;86239.0
23742;Mujeres;12 Galicia;2012;De 70 a 74 años;68414.0
23743;Mujeres;12 Galicia;2012;De 75 a 79 años;80037.0
23744;Mujeres;12 Galicia;2012;De 80 a 84 años;66988.0
23745;Mujeres;12 Galicia;2012;De 85 a 89 años;109492.0
23746;Mujeres;12 Galicia;2012;De 90 a 94 años;19477.0
23747;Mujeres;12 Galicia;2012;Menos de 1 año;10063.0
23748;Mujeres;12 Galicia;2012;Todas las edades;1425632.0
23749;Mujeres;12 Galicia;2013;95 y más años;6264.0
23750;Mujeres;12 Galicia;2013;De 1 a 14 años;148848.0
23751;Mujeres;12 Galicia;2013;De 15 a 29 años;184143.0
23752;Mujeres;12 Galicia;2013;De 30 a 39 años;208857.0
23753;Mujeres;12 Galicia;2013;De 40 a 44 años;108395.0
23754;Mujeres;12 Galicia;2013;De 45 a 49 años;105236.0
23755;Mujeres;12 Galicia;2013;De 50 a 54 años;100357.0
23756;Mujeres;12 Galicia;2013;De 55 a 59 años;93297.0
23757;Mujeres;12 Galicia;2013;De 60 a 64 años;86672.0
23758;Mujeres;12 Galicia;2013;De 65 a 69 años;87205.0
23759;Mujeres;12 Galicia;2013;De 70 a 74 años;72437.0
23760;Mujeres;12 Galicia;2013;De 75 a 79 años;74870.0
23761;Mujeres;12 Galicia;2013;De 80 a 84 años;68686.0
23762;Mujeres;12 Galicia;2013;De 85 a 89 años;113413.0
23763;Mujeres;12 Galicia;2013;De 90 a 94 años;20289.0
23764;Mujeres;12 Galicia;2013;Menos de 1 año;9611.0
23765;Mujeres;12 Galicia;2013;Todas las edades;1418597.0
23766;Mujeres;12 Galicia;2014;95 y más años;6498.0
23767;Mujeres;12 Galicia;2014;De 1 a 14 años;148458.0
23768;Mujeres;12 Galicia;2014;De 15 a 29 años;177870.0
23769;Mujeres;12 Galicia;2014;De 30 a 39 años;201903.0
23770;Mujeres;12 Galicia;2014;De 40 a 44 años;108705.0
23771;Mujeres;12 Galicia;2014;De 45 a 49 años;106124.0
23772;Mujeres;12 Galicia;2014;De 50 a 54 años;100993.0
23773;Mujeres;12 Galicia;2014;De 55 a 59 años;95265.0
23774;Mujeres;12 Galicia;2014;De 60 a 64 años;86320.0
23775;Mujeres;12 Galicia;2014;De 65 a 69 años;87785.0
23776;Mujeres;12 Galicia;2014;De 70 a 74 años;77242.0
23777;Mujeres;12 Galicia;2014;De 75 a 79 años;69018.0
23778;Mujeres;12 Galicia;2014;De 80 a 84 años;70578.0
23779;Mujeres;12 Galicia;2014;De 85 a 89 años;117839.0
23780;Mujeres;12 Galicia;2014;De 90 a 94 años;21199.0
23781;Mujeres;12 Galicia;2014;Menos de 1 año;9370.0
23782;Mujeres;12 Galicia;2014;Todas las edades;1412399.0
23783;Mujeres;12 Galicia;2015;95 y más años;6837.0
23784;Mujeres;12 Galicia;2015;De 1 a 14 años;147667.0
23785;Mujeres;12 Galicia;2015;De 15 a 29 años;173011.0
23786;Mujeres;12 Galicia;2015;De 30 a 39 años;193421.0
23787;Mujeres;12 Galicia;2015;De 40 a 44 años;110126.0
23788;Mujeres;12 Galicia;2015;De 45 a 49 años;106738.0
23789;Mujeres;12 Galicia;2015;De 50 a 54 años;101252.0
23790;Mujeres;12 Galicia;2015;De 55 a 59 años;97551.0
23791;Mujeres;12 Galicia;2015;De 60 a 64 años;86992.0
23792;Mujeres;12 Galicia;2015;De 65 a 69 años;86620.0
23793;Mujeres;12 Galicia;2015;De 70 a 74 años;79090.0
23794;Mujeres;12 Galicia;2015;De 75 a 79 años;67423.0
23795;Mujeres;12 Galicia;2015;De 80 a 84 años;71367.0
23796;Mujeres;12 Galicia;2015;De 85 a 89 años;122324.0
23797;Mujeres;12 Galicia;2015;De 90 a 94 años;21761.0
23798;Mujeres;12 Galicia;2015;Menos de 1 año;9382.0
23799;Mujeres;12 Galicia;2015;Todas las edades;1406101.0
23800;Mujeres;12 Galicia;2016;95 y más años;7105.0
23801;Mujeres;12 Galicia;2016;De 1 a 14 años;147206.0
23802;Mujeres;12 Galicia;2016;De 15 a 29 años;169519.0
23803;Mujeres;12 Galicia;2016;De 30 a 39 años;184201.0
23804;Mujeres;12 Galicia;2016;De 40 a 44 años;111623.0
23805;Mujeres;12 Galicia;2016;De 45 a 49 años;107272.0
23806;Mujeres;12 Galicia;2016;De 50 a 54 años;102089.0
23807;Mujeres;12 Galicia;2016;De 55 a 59 años;98761.0
23808;Mujeres;12 Galicia;2016;De 60 a 64 años;89223.0
23809;Mujeres;12 Galicia;2016;De 65 a 69 años;85319.0
23810;Mujeres;12 Galicia;2016;De 70 a 74 años;82223.0
23811;Mujeres;12 Galicia;2016;De 75 a 79 años;64414.0
23812;Mujeres;12 Galicia;2016;De 80 a 84 años;72499.0
23813;Mujeres;12 Galicia;2016;De 85 a 89 años;125986.0
23814;Mujeres;12 Galicia;2016;De 90 a 94 años;22629.0
23815;Mujeres;12 Galicia;2016;Menos de 1 año;9287.0
23816;Mujeres;12 Galicia;2016;Todas las edades;1401496.0
23817;Mujeres;12 Galicia;2017;95 y más años;7530.0
23818;Mujeres;12 Galicia;2017;De 1 a 14 años;147178.0
23819;Mujeres;12 Galicia;2017;De 15 a 29 años;167294.0
23820;Mujeres;12 Galicia;2017;De 30 a 39 años;176055.0
23821;Mujeres;12 Galicia;2017;De 40 a 44 años;112358.0
23822;Mujeres;12 Galicia;2017;De 45 a 49 años;107915.0
23823;Mujeres;12 Galicia;2017;De 50 a 54 años;103573.0
23824;Mujeres;12 Galicia;2017;De 55 a 59 años;99330.0
23825;Mujeres;12 Galicia;2017;De 60 a 64 años;90839.0
23826;Mujeres;12 Galicia;2017;De 65 a 69 años;86460.0
23827;Mujeres;12 Galicia;2017;De 70 a 74 años;83585.0
23828;Mujeres;12 Galicia;2017;De 75 a 79 años;64476.0
23829;Mujeres;12 Galicia;2017;De 80 a 84 años;70151.0
23830;Mujeres;12 Galicia;2017;De 85 a 89 años;131589.0
23831;Mujeres;12 Galicia;2017;De 90 a 94 años;23141.0
23832;Mujeres;12 Galicia;2017;Menos de 1 año;9012.0
23833;Mujeres;12 Galicia;2017;Todas las edades;1399356.0
23834;Mujeres;12 Galicia;2018;95 y más años;7907.0
23835;Mujeres;12 Galicia;2018;De 1 a 14 años;146742.0
23836;Mujeres;12 Galicia;2018;De 15 a 29 años;166822.0
23837;Mujeres;12 Galicia;2018;De 30 a 39 años;167835.0
23838;Mujeres;12 Galicia;2018;De 40 a 44 años;113544.0
23839;Mujeres;12 Galicia;2018;De 45 a 49 años;108463.0
23840;Mujeres;12 Galicia;2018;De 50 a 54 años;105242.0
23841;Mujeres;12 Galicia;2018;De 55 a 59 años;99956.0
23842;Mujeres;12 Galicia;2018;De 60 a 64 años;92828.0
23843;Mujeres;12 Galicia;2018;De 65 a 69 años;85909.0
23844;Mujeres;12 Galicia;2018;De 70 a 74 años;84942.0
23845;Mujeres;12 Galicia;2018;De 75 a 79 años;68413.0
23846;Mujeres;12 Galicia;2018;De 80 a 84 años;65838.0
23847;Mujeres;12 Galicia;2018;De 85 a 89 años;136313.0
23848;Mujeres;12 Galicia;2018;De 90 a 94 años;24238.0
23849;Mujeres;12 Galicia;2018;Menos de 1 año;8065.0
23850;Mujeres;12 Galicia;2018;Todas las edades;1398828.0
23851;Mujeres;12 Galicia;2019;95 y más años;8380.0
23852;Mujeres;12 Galicia;2019;De 1 a 14 años;145706.0
23853;Mujeres;12 Galicia;2019;De 15 a 29 años;167015.0
23854;Mujeres;12 Galicia;2019;De 30 a 39 años;161298.0
23855;Mujeres;12 Galicia;2019;De 40 a 44 años;113259.0
23856;Mujeres;12 Galicia;2019;De 45 a 49 años;109532.0
23857;Mujeres;12 Galicia;2019;De 50 a 54 años;106811.0
23858;Mujeres;12 Galicia;2019;De 55 a 59 años;101098.0
23859;Mujeres;12 Galicia;2019;De 60 a 64 años;95011.0
23860;Mujeres;12 Galicia;2019;De 65 a 69 años;85869.0
23861;Mujeres;12 Galicia;2019;De 70 a 74 años;85781.0
23862;Mujeres;12 Galicia;2019;De 75 a 79 años;73124.0
23863;Mujeres;12 Galicia;2019;De 80 a 84 años;60854.0
23864;Mujeres;12 Galicia;2019;De 85 a 89 años;141644.0
23865;Mujeres;12 Galicia;2019;De 90 a 94 años;25542.0
23866;Mujeres;12 Galicia;2019;Menos de 1 año;7604.0
23867;Mujeres;12 Galicia;2019;Todas las edades;1400745.0
23868;Mujeres;12 Galicia;2020;95 y más años;8723.0
23869;Mujeres;12 Galicia;2020;De 1 a 14 años;143218.0
23870;Mujeres;12 Galicia;2020;De 15 a 29 años;167038.0
23871;Mujeres;12 Galicia;2020;De 30 a 39 años;154756.0
23872;Mujeres;12 Galicia;2020;De 40 a 44 años;111034.0
23873;Mujeres;12 Galicia;2020;De 45 a 49 años;111668.0
23874;Mujeres;12 Galicia;2020;De 50 a 54 años;107679.0
23875;Mujeres;12 Galicia;2020;De 55 a 59 años;101642.0
23876;Mujeres;12 Galicia;2020;De 60 a 64 años;97519.0
23877;Mujeres;12 Galicia;2020;De 65 a 69 años;86691.0
23878;Mujeres;12 Galicia;2020;De 70 a 74 años;84780.0
23879;Mujeres;12 Galicia;2020;De 75 a 79 años;75068.0
23880;Mujeres;12 Galicia;2020;De 80 a 84 años;59769.0
23881;Mujeres;12 Galicia;2020;De 85 a 89 años;144948.0
23882;Mujeres;12 Galicia;2020;De 90 a 94 años;26731.0
23883;Mujeres;12 Galicia;2020;Menos de 1 año;7623.0
23884;Mujeres;12 Galicia;2020;Todas las edades;1398686.0
23885;Mujeres;12 Galicia;2021;95 y más años;9184.0
23886;Mujeres;12 Galicia;2021;De 1 a 14 años;140719.0
23887;Mujeres;12 Galicia;2021;De 15 a 29 años;167471.0
23888;Mujeres;12 Galicia;2021;De 30 a 39 años;148689.0
23889;Mujeres;12 Galicia;2021;De 40 a 44 años;107140.0
23890;Mujeres;12 Galicia;2021;De 45 a 49 años;113636.0
23891;Mujeres;12 Galicia;2021;De 50 a 54 años;108587.0
23892;Mujeres;12 Galicia;2021;De 55 a 59 años;102920.0
23893;Mujeres;12 Galicia;2021;De 60 a 64 años;98776.0
23894;Mujeres;12 Galicia;2021;De 65 a 69 años;88983.0
23895;Mujeres;12 Galicia;2021;De 70 a 74 años;83647.0
23896;Mujeres;12 Galicia;2021;De 75 a 79 años;78125.0
23897;Mujeres;12 Galicia;2021;De 80 a 84 años;57463.0
23898;Mujeres;12 Galicia;2021;De 85 a 89 años;148674.0
23899;Mujeres;12 Galicia;2021;De 90 a 94 años;27772.0
23900;Mujeres;12 Galicia;2021;Menos de 1 año;7272.0
23901;Mujeres;12 Galicia;2021;Todas las edades;1396243.0
23902;Mujeres;12 Galicia;2022;95 y más años;9297.0
23903;Mujeres;12 Galicia;2022;De 1 a 14 años;139145.0
23904;Mujeres;12 Galicia;2022;De 15 a 29 años;169984.0
23905;Mujeres;12 Galicia;2022;De 30 a 39 años;145672.0
23906;Mujeres;12 Galicia;2022;De 40 a 44 años;103902.0
23907;Mujeres;12 Galicia;2022;De 45 a 49 años;115075.0
23908;Mujeres;12 Galicia;2022;De 50 a 54 años;109838.0
23909;Mujeres;12 Galicia;2022;De 55 a 59 años;104906.0
23910;Mujeres;12 Galicia;2022;De 60 a 64 años;99858.0
23911;Mujeres;12 Galicia;2022;De 65 a 69 años;90705.0
23912;Mujeres;12 Galicia;2022;De 70 a 74 años;84857.0
23913;Mujeres;12 Galicia;2022;De 75 a 79 años;79484.0
23914;Mujeres;12 Galicia;2022;De 80 a 84 años;57562.0
23915;Mujeres;12 Galicia;2022;De 85 a 89 años;146061.0
23916;Mujeres;12 Galicia;2022;De 90 a 94 años;29026.0
23917;Mujeres;12 Galicia;2022;Menos de 1 año;7180.0
23918;Mujeres;12 Galicia;2022;Todas las edades;1400360.0
23919;Mujeres;12 Galicia;2023;95 y más años;9903.0
23920;Mujeres;12 Galicia;2023;De 1 a 14 años;136383.0
23921;Mujeres;12 Galicia;2023;De 15 a 29 años;173195.0
23922;Mujeres;12 Galicia;2023;De 30 a 39 años;142759.0
23923;Mujeres;12 Galicia;2023;De 40 a 44 años;99631.0
23924;Mujeres;12 Galicia;2023;De 45 a 49 años;116676.0
23925;Mujeres;12 Galicia;2023;De 50 a 54 años;110921.0
23926;Mujeres;12 Galicia;2023;De 55 a 59 años;106789.0
23927;Mujeres;12 Galicia;2023;De 60 a 64 años;100704.0
23928;Mujeres;12 Galicia;2023;De 65 a 69 años;92828.0
23929;Mujeres;12 Galicia;2023;De 70 a 74 años;84445.0
23930;Mujeres;12 Galicia;2023;De 75 a 79 años;80854.0
23931;Mujeres;12 Galicia;2023;De 80 a 84 años;61184.0
23932;Mujeres;12 Galicia;2023;De 85 a 89 años;141400.0
23933;Mujeres;12 Galicia;2023;De 90 a 94 años;30201.0
23934;Mujeres;12 Galicia;2023;Menos de 1 año;6968.0
23935;Mujeres;12 Galicia;2023;Todas las edades;1404089.0
23936;Mujeres;13 Madrid, Comunidad de;1980;95 y más años;0.0
23937;Mujeres;13 Madrid, Comunidad de;1980;De 1 a 14 años;574059.0
23938;Mujeres;13 Madrid, Comunidad de;1980;De 15 a 29 años;555656.0
23939;Mujeres;13 Madrid, Comunidad de;1980;De 30 a 39 años;335084.0
23940;Mujeres;13 Madrid, Comunidad de;1980;De 40 a 44 años;140848.0
23941;Mujeres;13 Madrid, Comunidad de;1980;De 45 a 49 años;147732.0
23942;Mujeres;13 Madrid, Comunidad de;1980;De 50 a 54 años;141236.0
23943;Mujeres;13 Madrid, Comunidad de;1980;De 55 a 59 años;123989.0
23944;Mujeres;13 Madrid, Comunidad de;1980;De 60 a 64 años;99118.0
23945;Mujeres;13 Madrid, Comunidad de;1980;De 65 a 69 años;90373.0
23946;Mujeres;13 Madrid, Comunidad de;1980;De 70 a 74 años;73471.0
23947;Mujeres;13 Madrid, Comunidad de;1980;De 75 a 79 años;52229.0
23948;Mujeres;13 Madrid, Comunidad de;1980;De 80 a 84 años;31304.0
23949;Mujeres;13 Madrid, Comunidad de;1980;De 85 a 89 años;20246.0
23950;Mujeres;13 Madrid, Comunidad de;1980;De 90 a 94 años;0.0
23951;Mujeres;13 Madrid, Comunidad de;1980;Menos de 1 año;34098.0
23952;Mujeres;13 Madrid, Comunidad de;1980;Todas las edades;2419446.0
23953;Mujeres;13 Madrid, Comunidad de;1981;95 y más años;0.0
23954;Mujeres;13 Madrid, Comunidad de;1981;De 1 a 14 años;569039.0
23955;Mujeres;13 Madrid, Comunidad de;1981;De 15 a 29 años;564754.0
23956;Mujeres;13 Madrid, Comunidad de;1981;De 30 a 39 años;343556.0
23957;Mujeres;13 Madrid, Comunidad de;1981;De 40 a 44 años;134350.0
23958;Mujeres;13 Madrid, Comunidad de;1981;De 45 a 49 años;151241.0
23959;Mujeres;13 Madrid, Comunidad de;1981;De 50 a 54 años;142231.0
23960;Mujeres;13 Madrid, Comunidad de;1981;De 55 a 59 años;127062.0
23961;Mujeres;13 Madrid, Comunidad de;1981;De 60 a 64 años;102420.0
23962;Mujeres;13 Madrid, Comunidad de;1981;De 65 a 69 años;91224.0
23963;Mujeres;13 Madrid, Comunidad de;1981;De 70 a 74 años;75416.0
23964;Mujeres;13 Madrid, Comunidad de;1981;De 75 a 79 años;54820.0
23965;Mujeres;13 Madrid, Comunidad de;1981;De 80 a 84 años;32315.0
23966;Mujeres;13 Madrid, Comunidad de;1981;De 85 a 89 años;21326.0
23967;Mujeres;13 Madrid, Comunidad de;1981;De 90 a 94 años;0.0
23968;Mujeres;13 Madrid, Comunidad de;1981;Menos de 1 año;33799.0
23969;Mujeres;13 Madrid, Comunidad de;1981;Todas las edades;2443552.0
23970;Mujeres;13 Madrid, Comunidad de;1982;95 y más años;0.0
23971;Mujeres;13 Madrid, Comunidad de;1982;De 1 a 14 años;562989.0
23972;Mujeres;13 Madrid, Comunidad de;1982;De 15 a 29 años;572259.0
23973;Mujeres;13 Madrid, Comunidad de;1982;De 30 a 39 años;350377.0
23974;Mujeres;13 Madrid, Comunidad de;1982;De 40 a 44 años;134384.0
23975;Mujeres;13 Madrid, Comunidad de;1982;De 45 a 49 años;148710.0
23976;Mujeres;13 Madrid, Comunidad de;1982;De 50 a 54 años;145517.0
23977;Mujeres;13 Madrid, Comunidad de;1982;De 55 a 59 años;127181.0
23978;Mujeres;13 Madrid, Comunidad de;1982;De 60 a 64 años;108062.0
23979;Mujeres;13 Madrid, Comunidad de;1982;De 65 a 69 años;91058.0
23980;Mujeres;13 Madrid, Comunidad de;1982;De 70 a 74 años;78076.0
23981;Mujeres;13 Madrid, Comunidad de;1982;De 75 a 79 años;56743.0
23982;Mujeres;13 Madrid, Comunidad de;1982;De 80 a 84 años;34617.0
23983;Mujeres;13 Madrid, Comunidad de;1982;De 85 a 89 años;22382.0
23984;Mujeres;13 Madrid, Comunidad de;1982;De 90 a 94 años;0.0
23985;Mujeres;13 Madrid, Comunidad de;1982;Menos de 1 año;31260.0
23986;Mujeres;13 Madrid, Comunidad de;1982;Todas las edades;2463614.0
23987;Mujeres;13 Madrid, Comunidad de;1983;95 y más años;0.0
23988;Mujeres;13 Madrid, Comunidad de;1983;De 1 a 14 años;554742.0
23989;Mujeres;13 Madrid, Comunidad de;1983;De 15 a 29 años;579959.0
23990;Mujeres;13 Madrid, Comunidad de;1983;De 30 a 39 años;351601.0
23991;Mujeres;13 Madrid, Comunidad de;1983;De 40 a 44 años;141999.0
23992;Mujeres;13 Madrid, Comunidad de;1983;De 45 a 49 años;142947.0
23993;Mujeres;13 Madrid, Comunidad de;1983;De 50 a 54 años;146943.0
23994;Mujeres;13 Madrid, Comunidad de;1983;De 55 a 59 años;130972.0
23995;Mujeres;13 Madrid, Comunidad de;1983;De 60 a 64 años;111819.0
23996;Mujeres;13 Madrid, Comunidad de;1983;De 65 a 69 años;91322.0
23997;Mujeres;13 Madrid, Comunidad de;1983;De 70 a 74 años;80353.0
23998;Mujeres;13 Madrid, Comunidad de;1983;De 75 a 79 años;58855.0
23999;Mujeres;13 Madrid, Comunidad de;1983;De 80 a 84 años;36262.0
24000;Mujeres;13 Madrid, Comunidad de;1983;De 85 a 89 años;23702.0
24001;Mujeres;13 Madrid, Comunidad de;1983;De 90 a 94 años;0.0
24002;Mujeres;13 Madrid, Comunidad de;1983;Menos de 1 año;29022.0
24003;Mujeres;13 Madrid, Comunidad de;1983;Todas las edades;2480495.0
24004;Mujeres;13 Madrid, Comunidad de;1984;95 y más años;0.0
24005;Mujeres;13 Madrid, Comunidad de;1984;De 1 a 14 años;543855.0
24006;Mujeres;13 Madrid, Comunidad de;1984;De 15 a 29 años;588306.0
24007;Mujeres;13 Madrid, Comunidad de;1984;De 30 a 39 años;351495.0
24008;Mujeres;13 Madrid, Comunidad de;1984;De 40 a 44 años;154876.0
24009;Mujeres;13 Madrid, Comunidad de;1984;De 45 a 49 años;134731.0
24010;Mujeres;13 Madrid, Comunidad de;1984;De 50 a 54 años;147084.0
24011;Mujeres;13 Madrid, Comunidad de;1984;De 55 a 59 años;133671.0
24012;Mujeres;13 Madrid, Comunidad de;1984;De 60 a 64 años;116757.0
24013;Mujeres;13 Madrid, Comunidad de;1984;De 65 a 69 años;91234.0
24014;Mujeres;13 Madrid, Comunidad de;1984;De 70 a 74 años;82132.0
24015;Mujeres;13 Madrid, Comunidad de;1984;De 75 a 79 años;61007.0
24016;Mujeres;13 Madrid, Comunidad de;1984;De 80 a 84 años;38866.0
24017;Mujeres;13 Madrid, Comunidad de;1984;De 85 a 89 años;24360.0
24018;Mujeres;13 Madrid, Comunidad de;1984;De 90 a 94 años;0.0
24019;Mujeres;13 Madrid, Comunidad de;1984;Menos de 1 año;28553.0
24020;Mujeres;13 Madrid, Comunidad de;1984;Todas las edades;2496925.0
24021;Mujeres;13 Madrid, Comunidad de;1985;95 y más años;0.0
24022;Mujeres;13 Madrid, Comunidad de;1985;De 1 a 14 años;531130.0
24023;Mujeres;13 Madrid, Comunidad de;1985;De 15 a 29 años;596940.0
24024;Mujeres;13 Madrid, Comunidad de;1985;De 30 a 39 años;351527.0
24025;Mujeres;13 Madrid, Comunidad de;1985;De 40 a 44 años;156282.0
24026;Mujeres;13 Madrid, Comunidad de;1985;De 45 a 49 años;139250.0
24027;Mujeres;13 Madrid, Comunidad de;1985;De 50 a 54 años;145695.0
24028;Mujeres;13 Madrid, Comunidad de;1985;De 55 a 59 años;137334.0
24029;Mujeres;13 Madrid, Comunidad de;1985;De 60 a 64 años;119121.0
24030;Mujeres;13 Madrid, Comunidad de;1985;De 65 a 69 años;93935.0
24031;Mujeres;13 Madrid, Comunidad de;1985;De 70 a 74 años;83062.0
24032;Mujeres;13 Madrid, Comunidad de;1985;De 75 a 79 años;63075.0
24033;Mujeres;13 Madrid, Comunidad de;1985;De 80 a 84 años;39765.0
24034;Mujeres;13 Madrid, Comunidad de;1985;De 85 a 89 años;26779.0
24035;Mujeres;13 Madrid, Comunidad de;1985;De 90 a 94 años;0.0
24036;Mujeres;13 Madrid, Comunidad de;1985;Menos de 1 año;27135.0
24037;Mujeres;13 Madrid, Comunidad de;1985;Todas las edades;2511030.0
24038;Mujeres;13 Madrid, Comunidad de;1986;95 y más años;0.0
24039;Mujeres;13 Madrid, Comunidad de;1986;De 1 a 14 años;515537.0
24040;Mujeres;13 Madrid, Comunidad de;1986;De 15 a 29 años;606744.0
24041;Mujeres;13 Madrid, Comunidad de;1986;De 30 a 39 años;353997.0
24042;Mujeres;13 Madrid, Comunidad de;1986;De 40 a 44 años;163836.0
24043;Mujeres;13 Madrid, Comunidad de;1986;De 45 a 49 años;133119.0
24044;Mujeres;13 Madrid, Comunidad de;1986;De 50 a 54 años;148425.0
24045;Mujeres;13 Madrid, Comunidad de;1986;De 55 a 59 años;138555.0
24046;Mujeres;13 Madrid, Comunidad de;1986;De 60 a 64 años;122202.0
24047;Mujeres;13 Madrid, Comunidad de;1986;De 65 a 69 años;97106.0
24048;Mujeres;13 Madrid, Comunidad de;1986;De 70 a 74 años;83859.0
24049;Mujeres;13 Madrid, Comunidad de;1986;De 75 a 79 años;65042.0
24050;Mujeres;13 Madrid, Comunidad de;1986;De 80 a 84 años;42045.0
24051;Mujeres;13 Madrid, Comunidad de;1986;De 85 a 89 años;28150.0
24052;Mujeres;13 Madrid, Comunidad de;1986;De 90 a 94 años;0.0
24053;Mujeres;13 Madrid, Comunidad de;1986;Menos de 1 año;26278.0
24054;Mujeres;13 Madrid, Comunidad de;1986;Todas las edades;2524894.0
24055;Mujeres;13 Madrid, Comunidad de;1987;95 y más años;0.0
24056;Mujeres;13 Madrid, Comunidad de;1987;De 1 a 14 años;498606.0
24057;Mujeres;13 Madrid, Comunidad de;1987;De 15 a 29 años;613882.0
24058;Mujeres;13 Madrid, Comunidad de;1987;De 30 a 39 años;357621.0
24059;Mujeres;13 Madrid, Comunidad de;1987;De 40 a 44 años;170316.0
24060;Mujeres;13 Madrid, Comunidad de;1987;De 45 a 49 años;133520.0
24061;Mujeres;13 Madrid, Comunidad de;1987;De 50 a 54 años;145951.0
24062;Mujeres;13 Madrid, Comunidad de;1987;De 55 a 59 años;141604.0
24063;Mujeres;13 Madrid, Comunidad de;1987;De 60 a 64 años;122902.0
24064;Mujeres;13 Madrid, Comunidad de;1987;De 65 a 69 años;101985.0
24065;Mujeres;13 Madrid, Comunidad de;1987;De 70 a 74 años;84082.0
24066;Mujeres;13 Madrid, Comunidad de;1987;De 75 a 79 años;67579.0
24067;Mujeres;13 Madrid, Comunidad de;1987;De 80 a 84 años;43592.0
24068;Mujeres;13 Madrid, Comunidad de;1987;De 85 a 89 años;30164.0
24069;Mujeres;13 Madrid, Comunidad de;1987;De 90 a 94 años;0.0
24070;Mujeres;13 Madrid, Comunidad de;1987;Menos de 1 año;25423.0
24071;Mujeres;13 Madrid, Comunidad de;1987;Todas las edades;2537230.0
24072;Mujeres;13 Madrid, Comunidad de;1988;95 y más años;0.0
24073;Mujeres;13 Madrid, Comunidad de;1988;De 1 a 14 años;480119.0
24074;Mujeres;13 Madrid, Comunidad de;1988;De 15 a 29 años;621543.0
24075;Mujeres;13 Madrid, Comunidad de;1988;De 30 a 39 años;357628.0
24076;Mujeres;13 Madrid, Comunidad de;1988;De 40 a 44 años;175375.0
24077;Mujeres;13 Madrid, Comunidad de;1988;De 45 a 49 años;141259.0
24078;Mujeres;13 Madrid, Comunidad de;1988;De 50 a 54 años;140487.0
24079;Mujeres;13 Madrid, Comunidad de;1988;De 55 a 59 años;143143.0
