Causa de muerte,Sexo,Comunidades y Ciudades Autónomas,Edad,Periodo,Total
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 50 a 54 años,1991,9
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 50 a 54 años,1990,11
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 50 a 54 años,1989,14
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 50 a 54 años,1988,12
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 50 a 54 años,1987,15
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 50 a 54 años,1986,13
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 50 a 54 años,1985,11
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 50 a 54 años,1984,19
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 50 a 54 años,1983,34
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 50 a 54 años,1982,46
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 50 a 54 años,1981,33
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 50 a 54 años,1980,36
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2023,49
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2022,40
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2021,40
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2020,37
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2019,40
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2018,25
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2017,29
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2016,11
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2015,36
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2014,54
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2013,44
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2012,44
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2011,72
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2010,79
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2009,54
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2008,47
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2007,64
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2006,54
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2005,69
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2004,51
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2003,38
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2002,31
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2001,25
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,2000,40
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1999,17
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1998,24
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1997,39
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1996,65
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1995,20
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1994,13
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1993,20
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1992,15
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1991,16
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1990,14
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1989,15
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1988,15
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1987,18
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1986,23
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1985,9
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1984,24
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1983,33
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1982,58
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1981,30
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 55 a 59 años,1980,48
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2023,62
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2022,49
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2021,51
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2020,55
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2019,48
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2018,22
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2017,18
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2016,27
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2015,38
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2014,39
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2013,45
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2012,47
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2011,64
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2010,57
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2009,74
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2008,48
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2007,67
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2006,49
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2005,70
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2004,34
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2003,26
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2002,26
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2001,36
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,2000,36
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1999,32
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1998,29
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1997,57
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1996,105
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1995,24
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1994,21
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1993,25
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1992,19
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1991,19
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1990,19
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1989,18
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1988,17
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1987,22
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1986,19
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1985,18
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1984,39
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1983,48
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1982,89
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1981,55
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 60 a 64 años,1980,63
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2023,61
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2022,49
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2021,60
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2020,62
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2019,60
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2018,40
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2017,42
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2016,34
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2015,41
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2014,50
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2013,43
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2012,43
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2011,67
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2010,81
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2009,81
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2008,56
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2007,74
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2006,47
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2005,69
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2004,54
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2003,54
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2002,40
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2001,44
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,2000,52
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1999,51
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1998,44
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1997,81
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1996,134
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1995,32
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1994,36
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1993,27
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1992,40
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1991,24
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1990,20
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1989,23
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1988,15
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1987,18
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1986,18
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1985,31
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1984,46
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1983,51
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1982,106
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1981,68
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 65 a 69 años,1980,83
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2023,97
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2022,65
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2021,81
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2020,94
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2019,60
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2018,50
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2017,30
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2016,45
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2015,42
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2014,54
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2013,36
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2012,47
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2011,86
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2010,74
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2009,106
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2008,83
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2007,76
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2006,88
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2005,102
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2004,74
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2003,68
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2002,74
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2001,59
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,2000,70
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1999,64
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1998,70
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1997,78
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1996,195
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1995,45
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1994,46
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1993,33
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1992,40
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1991,40
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1990,42
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1989,27
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1988,38
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1987,29
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1986,37
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Total,09 Cataluña,De 70 a 74 años,1985,43
