Causa de muerte,Sexo,Comunidades y Ciudades Autónomas,Edad,Periodo,Total
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 40 a 44 años,1990,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 40 a 44 años,1989,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 40 a 44 años,1988,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 40 a 44 años,1987,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 40 a 44 años,1986,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 40 a 44 años,1985,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 40 a 44 años,1984,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 40 a 44 años,1983,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 40 a 44 años,1982,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 40 a 44 años,1981,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 40 a 44 años,1980,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2023,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2022,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2021,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2020,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2019,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2018,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2017,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2016,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2015,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2014,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2013,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2012,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2011,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2010,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2009,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2008,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2007,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2006,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2005,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2004,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2003,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2002,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2001,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,2000,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1999,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1998,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1997,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1996,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1995,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1994,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1993,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1992,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1991,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1990,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1989,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1988,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1987,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1986,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1985,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1984,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1983,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1982,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1981,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 45 a 49 años,1980,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2023,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2022,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2021,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2020,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2019,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2018,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2017,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2016,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2015,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2014,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2013,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2012,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2011,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2010,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2009,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2008,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2007,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2006,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2005,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2004,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2003,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2002,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2001,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,2000,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1999,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1998,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1997,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1996,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1995,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1994,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1993,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1992,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1991,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1990,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1989,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1988,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1987,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1986,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1985,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1984,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1983,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1982,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1981,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 50 a 54 años,1980,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2023,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2022,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2021,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2020,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2019,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2018,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2017,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2016,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2015,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2014,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2013,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2012,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2011,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2010,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2009,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2008,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2007,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2006,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2005,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2004,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2003,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2002,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2001,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,2000,4
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1999,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1998,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1997,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1996,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1995,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1994,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1993,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1992,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1991,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1990,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1989,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1988,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1987,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1986,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1985,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1984,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1983,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1982,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1981,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 55 a 59 años,1980,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2023,4
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2022,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2021,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2020,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2019,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2018,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2017,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2016,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2015,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2014,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2013,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2012,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2011,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2010,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2009,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2008,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2007,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2006,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2005,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2004,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2003,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2002,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2001,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,2000,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1999,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1998,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1997,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1996,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1995,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1994,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1993,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1992,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1991,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1990,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1989,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1988,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1987,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1986,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1985,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1984,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1983,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1982,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1981,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 60 a 64 años,1980,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2023,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2022,6
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2021,4
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2020,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2019,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2018,5
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2017,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2016,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2015,5
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2014,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2013,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2012,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2011,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2010,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2009,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2008,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2007,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2006,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2005,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2004,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2003,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2002,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2001,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,2000,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1999,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1998,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1997,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1996,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1995,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1994,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1993,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1992,4
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1991,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1990,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1989,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1988,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1987,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1986,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1985,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1984,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1983,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1982,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1981,0
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 65 a 69 años,1980,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2023,4
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2022,5
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2021,4
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2020,5
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2019,7
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2018,6
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2017,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2016,7
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2015,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2014,6
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2013,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2012,4
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2011,6
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2010,2
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2009,4
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2008,8
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2007,3
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2006,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2005,5
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2004,1
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2003,4
073  XII.Enfermedades de la piel y del tejido subcutáneo,Hombres,09 Cataluña,De 70 a 74 años,2002,2
